basin_id,slope,lon,elev,lat,pop,pop_dnsty,length,area,form_factor,shape_factor,compactness_coefficient,circulatory_ratio,elongation_ratio
27694,324.1647644,107.4553712,195.4777478,22.51789317,351435,87.36372391,94.73395476,3720.622341,0.414576093,2.412102429,1.895600235,0.278386354,0.726291943
27695,344.7809448,107.2191209,242.4745755,22.61747292,79105,72.76330703,57.34975779,1004.491831,0.305409986,3.274287175,2.067396427,0.234042068,0.623376916
27696,336.6402893,107.1633894,468.7620638,22.97745495,268110,124.2890262,60.90273212,1988.14989,0.536013308,1.865625322,1.909824678,0.274254933,0.825841847
27697,401.1098328,106.8846343,387.6862575,22.77264032,28526,60.96332517,40.69819327,431.931454,0.26077417,3.834735627,1.979838878,0.255200637,0.57602507
27698,324.4020691,106.7514499,600.8116932,23.02614105,96270,70.68260706,52.89152813,1254.947209,0.448593759,2.22918839,1.959213908,0.260601997,0.755502165
27699,406.980072,106.3694527,835.5905619,23.1385581,366936,127.4050006,119.4601927,2650.624003,0.185738402,5.38391625,2.808087013,0.126858721,0.486138428
27700,350.2882385,106.9527737,277.1950868,22.52693575,92019,85.20351673,57.5969853,998.4912848,0.300984945,3.322425309,1.840094371,0.295434532,0.61884443
27701,254.8680267,107.0443865,229.9751632,22.22784349,46231,165.1969939,26.2576889,259.3359525,0.376140183,2.658583277,1.683731455,0.352854613,0.691805428
27702,390.5330505,107.0303057,324.6235128,21.99688037,157267,87.7959214,,1662.668035,,,,,
27703,387.7446899,107.4293591,258.8049758,22.06200099,175921,104.3356347,,1563.951347,,,,,
27704,370.685791,107.4716793,457.733996,21.83758316,13486,12.42687262,63.50467404,1008.34837,0.250034086,3.999454697,1.921936557,0.270809163,0.564038448
27705,168.0755463,107.9042435,344.1120684,21.99691962,133971,65.4962524,56.174014,1898.066158,0.601506645,1.662492024,1.66979798,0.358767907,0.874841375
27706,356.3078003,106.853767,255.1484422,22.37555772,60303,86.88593753,37.64749554,642.3699898,0.45322417,2.20641366,1.984458881,0.254013759,0.759391324
27707,457.5553589,106.6307603,307.6779472,22.42492129,73568,102.1712134,48.74149161,666.3130621,0.280466307,3.565490667,1.96532992,0.258982559,0.597378307
27708,448.8810425,106.5072256,577.392943,22.78029202,77481,57.63833945,74.1870319,1240.927809,0.225470914,4.435161872,2.56887283,0.151585004,0.535617012
27709,396.8226013,106.1937607,626.9279487,22.7927531,317184,76.62726842,103.2732678,3821.530319,0.358312097,2.79086307,2.241924114,0.199021334,0.675211507
27710,362.3084412,106.5240429,333.830129,22.3006491,102076,60.68251423,70.22386408,1558.017985,0.315938841,3.16516955,2.260677927,0.195733004,0.634031172
27712,385.3243408,106.8368369,399.240162,21.85992216,273389,85.41668343,112.0151612,2974.173921,0.237035146,4.21878366,2.899900968,0.118952922,0.54918096
27713,486.9344788,108.0941455,119.6231479,22.9715166,61976,105.8382264,32.05040786,539.6839091,0.525378563,1.903389422,1.843375096,0.294383876,0.817608267
27714,408.0704651,108.2747439,227.1910188,23.30524235,572304,137.4498692,77.60428408,3828.872068,0.635769167,1.572897919,1.848323435,0.292809734,0.899412317
27715,567.1228638,107.843372,137.6764794,23.04931774,105873,178.7506668,27.3601887,545.6738544,0.728945348,1.371844957,1.765202944,0.321034838,0.963067182
27716,407.833252,107.5402938,321.9662298,23.00476155,88761,69.53943472,47.95874146,1176.14009,0.511356167,1.95558412,1.872703326,0.285235441,0.806623459
27717,419.5967102,107.6240048,292.3124538,23.36691804,322820,135.988477,66.53859584,2181.819639,0.492801003,2.029216649,1.836149791,0.296705253,0.791853592
27718,435.5689697,107.1346544,445.5303588,23.2722378,82343,66.81887145,63.45545124,1133.295435,0.281452601,3.552996128,2.246922464,0.198136861,0.598427762
27719,456.7744446,107.243939,313.6162599,23.52002149,86943,109.7154005,33.35566989,727.2970444,0.653690974,1.529774832,1.905994457,0.275358307,0.912001062
27720,424.4819946,106.8175133,622.2026064,23.36293869,172309,68.94841459,77.31410769,2296.554877,0.384201744,2.602799223,2.048853017,0.238297696,0.699179627
27721,468.0285645,107.0063522,268.0047649,23.67027888,173291,238.808745,37.03818486,665.4544618,0.485086235,2.061489128,1.727029098,0.335383846,0.785630934
27722,468.5449829,106.8901802,497.7602826,24.04968152,100151,53.43278446,82.66959712,1714.127977,0.2508139,3.987019861,1.843998809,0.294184765,0.564917333
27723,473.4851685,106.5815167,634.7129323,23.64630865,271309,118.7095066,,2096.128311,,,,,
27724,412.2972717,106.5941065,639.3967418,24.17261587,96249,55.00636764,60.17928413,1598.429238,0.441366514,2.265690687,1.66875117,0.359218159,0.749391547
27725,459.4102783,106.4721613,473.129182,23.84619993,62168,90.00143,37.1958651,632.5517771,0.457200558,2.187223925,1.685997521,0.351906741,0.76271533
27726,418.2201843,106.2155216,646.7942868,24.27784929,62383,38.68485207,81.91605148,1471.744892,0.219328221,4.559376783,2.032334234,0.242187199,0.528270498
27727,423.1260376,106.2108091,548.9038262,24.03864092,43193,31.1201628,59.72127638,1269.136606,0.355836266,2.810281286,2.048030258,0.238489198,0.672874707
27728,385.9780579,105.8177601,933.2591483,23.53385042,228498,61.74160189,90.2062168,3396.059316,0.417351836,2.396059901,2.443188666,0.167582027,0.728719287
27730,400.2190247,105.866403,755.7511597,23.86077864,46728,38.84271766,54.7566855,1101.48457,0.36737036,2.722048668,1.700752455,0.34582727,0.683693037
27731,396.2176208,106.0147257,531.4671141,24.09516459,10943,19.16909577,35.17811442,521.8263945,0.421677985,2.371477846,1.656862254,0.364391839,0.732486397
27732,337.4407349,105.4348564,964.8975793,24.33056818,177410,34.24980718,115.4840118,4723.640867,0.354187432,2.823363873,2.086944312,0.229678175,0.671313952
27733,346.9535217,105.1697794,1243.20908,23.89631352,421006,66.72022391,158.4379955,5773.876861,0.230011123,4.347615824,2.275732256,0.19315196,0.540982877
27734,192.3121033,109.7169103,217.5409873,23.50995704,434141,131.4373419,78.04076396,3031.890186,0.497817825,2.008766963,2.057585637,0.236279265,0.795874007
27735,330.2079163,109.6680405,184.4279772,23.95446607,121249,85.07824966,42.99529642,1304.040023,0.705422042,1.417591087,1.905998664,0.275357092,0.947400507
27736,327.086792,109.9766905,498.2951923,23.98960098,194951,84.43510047,56.53390944,2111.237955,0.660570458,1.513843055,1.73076764,0.33393652,0.916787479
27737,374.7531128,109.816285,155.8729515,24.25862029,29061,60.41563572,32.76962259,439.0271406,0.408835397,2.445972163,1.749197723,0.326936676,0.721245879
27738,348.0244141,109.6204522,134.1002016,24.37281193,28667,82.1552777,26.97274886,318.2991071,0.437506997,2.285677732,1.645203251,0.369574784,0.746107836
27739,410.6521301,109.9400096,292.2867953,24.43776177,103777,74.59340066,52.67332961,1268.228893,0.457105134,2.187680527,1.803143559,0.307666946,0.762635731
27740,337.1978149,109.8792808,326.5129665,24.73210153,243146,79.27577668,74.95231141,2789.057504,0.496463595,2.014246381,1.910602002,0.274031819,0.794790749
27741,370.1707153,109.7778341,484.8578339,25.14925494,75038,45.71888536,61.47670534,1487.936071,0.393697904,2.540018602,2.063300085,0.234972294,0.707767556
27742,401.7084045,110.0831311,338.3000825,25.30831193,251307,144.4403613,78.5796771,1575.786879,0.255197844,3.91852841,1.99175443,0.252156325,0.569833004
27743,330.0840759,109.3643065,162.2299899,24.31020712,1314990,550.926294,62.99140203,2178.183739,0.548948954,1.821663002,2.295696548,0.189807115,0.835747489
27744,380.9111633,108.8439665,283.9919204,24.44426479,312085,137.4811031,,2069.473473,,,,,
27745,357.8276978,108.7324185,464.0857519,24.86142498,182709,80.9029907,80.2430814,2052.645393,0.318785628,3.136904278,1.844105279,0.294150796,0.636881255
27746,453.9451904,108.5959633,235.7340344,24.53671976,50898,199.4241438,23.54564041,232.4957935,0.419366838,2.384547153,1.588285692,0.396537444,0.730476321
27747,384.5611267,108.451638,545.3003614,25.03705155,130049,54.70019291,105.4768896,2156.53298,0.193839141,5.158916804,2.154082537,0.215584121,0.49662644
27748,381.7515259,108.2706969,297.0772304,24.56793351,148773,118.7909741,55.86329311,1140.532945,0.365472554,2.736183579,2.202337078,0.20624046,0.681924798
27749,411.3493652,108.2420313,336.9817732,24.87031055,55168,102.9182049,40.43858961,486.9732375,0.297792046,3.358048048,1.841766303,0.294898392,0.615553276
27750,375.2852478,108.2416785,617.4464382,25.30170843,77941,60.23146021,65.64568384,1171.620453,0.271878328,3.678115892,1.766732484,0.32047921,0.588161232
27751,389.1017151,108.0650568,557.0891045,25.18559648,92718,71.17372086,58.07582035,1180.577043,0.350028678,2.856908771,1.973903179,0.256737765,0.667361139
27752,334.0969543,107.8374161,735.9239898,25.17468686,519321,79.31931662,126.3208195,5930.879814,0.371680053,2.690486055,2.264776085,0.19502528,0.687691612
27754,294.0024109,109.4225878,272.6098362,24.7598305,168967,134.8653369,60.70439628,1139.568209,0.309243113,3.233701765,2.091003731,0.228787259,0.627276645
27755,367.3426514,109.1642077,197.6043881,24.70476255,111875,115.3794624,36.76346809,882.1122443,0.65266587,1.53217756,1.819880223,0.302034003,0.911285691
27756,322.7053833,108.9329505,389.2790663,24.98948303,131697,88.21165663,53.09808372,1355.172166,0.480658667,2.080478455,1.639123865,0.372321318,0.782037337
27757,308.6438293,109.2636213,230.0615649,24.95624767,182808,152.7288631,39.06159811,1086.725953,0.712229609,1.404041601,1.625893594,0.3784053,0.951960902
27758,372.4411316,108.9682262,619.6975364,25.27793202,120778,60.85257273,71.53694697,1797.336257,0.351211342,2.847288459,1.740080291,0.330371727,0.668487615
27759,283.8754883,109.3888144,247.0830877,25.13382768,44645,149.6627792,18.83736091,270.4413874,0.762136985,1.312100081,1.579176508,0.401125342,0.984749159
27760,244.2261047,109.5899133,385.0129738,25.29067878,35807,26.98673098,51.75194983,1201.55663,0.448632581,2.228995491,1.905063747,0.275627423,0.755534855
27761,281.1662598,109.3894355,398.0905136,25.45187515,69186,41.71037659,54.49365434,1499.994235,0.505123675,1.979713184,1.630829397,0.376118233,0.801692761
27762,288.3478699,110.006034,750.8209529,25.8595593,289001,51.79613137,120.1174058,5028.306911,0.348505703,2.869393503,2.003952186,0.249095992,0.665907712
27763,310.4434509,109.1170626,583.4403817,25.71958631,291138,68.90385998,80.72379349,3812.546095,0.585075588,1.709180866,1.798779909,0.309161491,0.862809838
27764,336.631134,108.819181,698.3843367,25.98829114,120186,87.06754268,45.56282958,1242.635044,0.598580029,1.670620388,1.679163844,0.354776873,0.87271052
27765,391.0408936,108.5523288,775.4336527,25.6004303,137117,62.52115098,65.79198222,1980.102829,0.457448072,2.186040473,1.964215743,0.259276452,0.762921757
27767,333.8175049,108.3236749,798.4091984,26.11801873,117135,93.1762078,55.72930292,1130.861084,0.364117907,2.746363146,1.627593354,0.377615345,0.680659826
27768,411.0764465,108.5552043,716.134686,26.1883829,129567,84.1756175,61.83172724,1383.416938,0.361851462,2.763564901,1.912065887,0.27361238,0.678538142
27769,309.057251,107.9815203,804.2531825,25.97782531,357206,75.7993501,,4244.869062,,,,,
27770,293.5491638,109.3402632,137.1790169,23.76512063,467816,156.9251422,60.07988287,2731.707807,0.756791228,1.321368382,2.083845981,0.230361669,0.981289483
27771,285.9736633,109.0507208,284.3584553,24.03102052,150471,110.7839142,68.445549,1242.192616,0.265154206,3.771390297,2.130203965,0.220444401,0.580842465
27772,317.9512634,109.063329,128.8500174,23.63994081,38231,124.1721946,30.29141587,282.343724,0.307708145,3.249832729,1.942066458,0.265224278,0.625717924
27773,255.662262,109.0092297,128.9973208,23.48692923,90236,111.9296875,34.01202101,740.2602262,0.639910945,1.56271745,1.532313336,0.426035989,0.902337214
27774,241.0856781,109.0463138,134.4816389,23.21962925,472223,328.6764135,39.04085837,1321.829462,0.867234831,1.153090218,1.719035707,0.338510118,1.050455007
27775,302.8759766,108.6297904,280.7907255,23.48569774,409201,154.9877044,78.95976094,2424.297296,0.388842948,2.571732377,1.947353371,0.263786106,0.703390038
27776,369.6350098,108.8402064,256.1276674,23.85983398,219103,130.6004441,61.07546745,1536.478093,0.411900931,2.427768245,1.872968057,0.285154815,0.723944856
27777,341.2983704,108.6720554,382.9015984,24.12821912,171295,130.9412034,42.53559245,1195.32159,0.660662706,1.513631679,1.499370559,0.444962583,0.916851491
27778,371.2012634,108.5255047,345.0527843,23.88937382,37634,46.23068701,29.6676668,745.2978904,0.846765405,1.180964638,1.67423505,0.356868808,1.037983985
27779,362.1261902,107.9849205,465.4282573,24.50584659,338209,72.80428492,137.2151292,4234.753094,0.22491794,4.446065981,2.210616751,0.204698442,0.5349598
27780,314.144989,108.2523476,442.036274,23.83872092,94278,67.38746919,56.10033792,1281.06079,0.407041588,2.45675142,2.41039927,0.172172377,0.719661868
27781,478.9044189,107.9784259,479.063573,24.03814512,151432,84.94156462,60.79233631,1630.318038,0.441138199,2.266863317,1.802428606,0.307911073,0.749197695
27782,470.5887451,107.9521007,268.8247053,23.6534524,223835,173.5081178,58.91009484,1183.247992,0.340954426,2.932943302,2.083665454,0.230401587,0.658653897
27783,542.8984985,107.6278418,408.5170472,23.72273483,64131,49.09915222,52.10030889,1197.232075,0.441060075,2.267264837,1.709747209,0.342198139,0.749131352
27784,448.7958984,107.7130432,473.3140215,23.91298162,140499,153.4424115,51.74618754,838.0907331,0.312992782,3.194961857,2.107147021,0.225295114,0.631068148
27785,422.543457,107.1341628,556.4162069,24.08556888,125618,47.56524934,96.72295223,2414.560738,0.258094677,3.874547175,2.482299631,0.162342805,0.573058057
27786,381.5168152,107.5171256,342.3720467,24.0533672,6548,63.16460682,,94.78587161,,,,,
27787,396.9280396,107.2047527,619.0907812,24.39506001,199580,86.30919352,89.82659216,2109.357556,0.26142093,3.825248421,1.993676881,0.251670264,0.576738943
27788,449.3207397,107.3877121,628.7945048,24.42300717,244784,66.41392386,93.39709713,3358.685079,0.385037056,2.59715262,2.095188987,0.227874141,0.699939276
27789,315.4772034,107.3803846,721.6155499,25.05472499,69947,61.14013439,51.93141731,1037.844994,0.384832856,2.598530723,1.841520362,0.294977167,0.699753649
27790,341.5747986,107.1680604,711.0739525,24.96364504,39037,44.45020172,37.94700836,797.3319446,0.553712182,1.805992415,1.580831657,0.400285816,0.839365546
27791,239.4293823,106.7102197,903.7931432,24.75730884,199373,49.38092449,97.1490754,3672.162171,0.389085019,2.570132367,1.884042944,0.281812242,0.703608949
27792,300.015564,107.2190286,817.2709522,25.26703831,60829,50.88048967,63.87085465,1082.792947,0.265423862,3.767558778,2.486226692,0.16183036,0.581137742
27793,287.5004578,107.0375243,748.7466488,25.28146079,8254,29.6004106,21.75751739,252.4865401,0.533358907,1.874910096,1.564134998,0.408877284,0.823794477
27794,276.980835,107.1145597,1057.449682,25.87578611,163898,62.74823212,123.055073,2352.49978,0.1553569,6.436791671,2.622500557,0.145448843,0.444605031
27795,280.9967651,107.3051493,938.2611361,25.74119052,271017,75.80819947,99.19811813,3224.713496,0.327705906,3.051516562,2.088360739,0.229366723,0.645730402
27797,306.0506287,106.8820771,682.4810748,25.2827233,2487,27.85746866,15.21855603,80.83897376,0.349038952,2.865009747,1.692488349,0.349212736,0.66641697
27798,261.7050171,106.7945675,1036.036084,25.76585443,241441,84.9545235,107.1114593,2563.017591,0.223398223,4.476311341,2.056090667,0.236622984,0.533149439
27799,191.1873322,106.5713233,767.9410375,25.44661962,83171,64.75806045,60.95013026,1161.665395,0.312702804,3.197924631,1.888299202,0.280543255,0.630775749
27800,268.8147583,106.2521305,1192.07205,25.88033247,309604,126.2021619,79.64868628,2210.740772,0.34848219,2.869587111,1.936432052,0.266769961,0.665885247
27801,251.5619049,106.5971673,1122.054993,25.99609654,345095,130.6274205,101.4899293,2377.488578,0.230819523,4.332389166,2.100971079,0.2266216,0.541932715
27802,350.0767822,106.5256995,807.6808948,25.1356832,144702,37.59164927,89.94394768,3489.801197,0.431376813,2.318158906,1.903191366,0.276170021,0.740862305
27803,336.944397,105.8823716,848.5925573,25.10718048,107684,65.34355641,58.55040283,1494.904026,0.436067316,2.293223921,2.310906785,0.187316742,0.744879236
27804,342.16745,105.4436852,1279.307301,25.25424042,373127,146.6680843,96.86964328,2304.297533,0.245563126,4.072272636,2.189617305,0.208643576,0.558972802
27805,316.2493286,105.9054739,746.6129201,25.24125223,32201,77.72801188,29.64399764,375.2354363,0.427002389,2.34190727,1.722107099,0.337303724,0.737096336
27806,309.3811951,106.0662736,1016.677704,25.69922776,233791,91.68158729,88.17073867,2302.464238,0.296171957,3.376416896,2.193401517,0.207924263,0.613876583
27807,344.4190979,105.6701934,918.5613079,25.38227162,160216,171.4269107,43.33344933,845.3014597,0.450158131,2.221441605,1.926056986,0.269651714,0.756818342
27808,292.619873,105.7342625,1187.774188,25.93447424,692728,243.992629,86.50173316,2556.128438,0.34161195,2.927298068,2.272059256,0.193776962,0.659288692
27809,313.7776489,105.5495644,1154.901648,25.6874899,154014,191.8810738,43.99733235,724.5767353,0.374310229,2.671580744,1.848084001,0.292885611,0.69012053
27810,377.3239441,105.2253849,1403.938257,25.59095726,261234,153.1280587,65.42140462,1540.951413,0.360038726,2.777478995,1.944249712,0.264628956,0.676836402
27811,345.6074524,105.2192678,1270.130578,25.92349232,235392,122.6591085,49.81884078,1728.685191,0.696512117,1.435725203,1.850337953,0.2921725,0.94139836
27812,358.2389526,105.1079508,1621.846189,26.36152626,568757,366.8597479,70.68067716,1391.446883,0.278525671,3.590333332,2.395290595,0.174351236,0.595307994
27813,355.7272644,104.9155242,1663.653936,26.34139123,97791,104.9422605,70.6540053,836.4612929,0.167560742,5.967985018,2.408764539,0.172406149,0.461737596
27814,366.2998657,104.7736169,1688.705603,25.87293967,382921,182.453165,72.92381349,1891.354166,0.355659257,2.811679943,2.005220066,0.24878109,0.672707327
27815,408.0801086,104.8054059,1734.477798,26.25870839,162340,131.3925595,47.5364056,1109.935967,0.491185168,2.035892092,1.734458268,0.332516913,0.79055433
27816,370.0737,104.2786172,2044.485062,26.54947329,223136,66.12618234,83.67793884,3023.556134,0.431813373,2.315815264,1.79108737,0.311822829,0.741237092
27817,456.7949524,104.4971556,2025.403184,26.33274241,92732,204.9242854,38.61131574,406.2523742,0.272500128,3.669723054,1.766885259,0.320423792,0.588833425
27818,318.3520813,104.5688093,1931.750857,25.91677905,213118,146.8166731,77.4648251,1307.495529,0.217886902,4.589537014,2.211823698,0.204475103,0.526531867
27819,434.5827637,104.4237917,2008.451576,26.20616538,19273,68.30989847,,253.52548,,,,,
27820,260.1914368,104.2077144,2121.054478,25.95966504,245401,156.733363,,1410.301405,,,,,
27821,270.4499512,104.0843719,2124.240097,26.17518976,511121,272.5550464,57.36093865,1685.841094,0.512370523,1.951712588,1.989929585,0.252619012,0.807423096
27822,305.1885986,105.7156263,985.2150132,24.84581013,507485,73.79651531,120.7721783,6250.744492,0.428546495,2.33346909,2.43078863,0.16929614,0.738427859
27823,338.799408,104.8864706,1507.830806,25.31296731,726494,239.0687172,93.1875798,2750.430997,0.316726709,3.157296088,2.14910049,0.216584815,0.634821232
27824,299.4768982,104.9215628,1200.83989,24.76820186,172693,91.91643102,48.31289239,1708.366001,0.731905217,1.366297134,1.696995572,0.347360181,0.965020459
27825,328.7872314,104.8917438,1118.656002,24.37306925,71197,39.73739576,65.96656203,1634.40188,0.375587519,2.662495289,1.763379381,0.321699165,0.691297005
27826,336.9653015,104.6313869,1005.876079,24.6591657,13572,38.43719104,21.76881653,321.3103881,0.678039709,1.474839876,1.581278575,0.400059582,0.928830919
27827,350.6665039,104.4530002,1555.799898,24.84630494,189000,133.7212916,46.10046304,1284.284862,0.604297487,1.654814096,2.464132594,0.164745402,0.87686855
27828,351.2511292,104.610581,1728.068202,25.35959906,257567,162.4361308,70.87635524,1435.096876,0.285679098,3.500431098,2.064835665,0.234622935,0.602904233
27829,290.6518555,104.5584044,1745.864877,25.13243612,57006,120.1741235,33.67279983,430.113743,0.3793367,2.636180469,1.912412892,0.273513095,0.694738762
27830,204.9236908,104.1772059,1922.086426,25.01057979,294182,121.7935222,70.00394861,2192.42168,0.447382522,2.235223664,2.373377974,0.177585554,0.754481519
27831,252.5981445,104.202116,1981.840975,25.36057381,413285,119.3464291,93.82268711,3132.691483,0.355878615,2.809946866,1.965412963,0.258960674,0.672914747
27832,262.5328674,104.4838788,1031.396589,24.6926504,4213,38.79993178,14.29124163,98.78808117,0.483687234,2.067451711,1.647917494,0.368358352,0.784497226
27833,362.1873474,104.4948186,1368.725347,24.30064651,80842,35.86801171,79.43514031,2057.44061,0.326063341,3.066888776,1.912682596,0.273435966,0.644110066
27834,304.3625793,104.4279256,1563.235591,23.78325235,129285,109.5301873,52.14505876,1081.508662,0.397744039,2.514179728,2.206622456,0.205440178,0.711395215
27835,229.4672394,104.1269998,1669.925796,23.93415128,227694,93.40398649,66.82198514,2229.948382,0.499408653,2.002368187,2.41224814,0.171908555,0.797144642
27836,226.7566376,104.1421588,1501.162106,24.46511132,170029,52.70302043,88.3534592,2940.580591,0.376691631,2.654691314,1.840392729,0.29533875,0.69231236
27837,181.2604218,103.7892885,1870.346978,24.56196342,283460,165.3126689,59.7978984,1561.622845,0.436721237,2.289790179,1.867928445,0.286695568,0.745437532
27838,179.1943817,103.6178169,1640.40394,23.97355349,70651,28.87158702,88.00774614,2238.916579,0.289065402,3.45942473,2.003795844,0.249134864,0.606466976
27839,230.853775,103.5256176,1708.645426,24.39048518,345203,109.8310341,,2866.698342,,,,,
27840,221.1650238,103.355042,1402.988439,23.87877862,15977,53.90853006,,271.3790796,,,,,
27841,225.7283325,103.2867036,1439.793172,23.68423276,136500,319.2020044,26.16321645,392.0911976,0.572802394,1.74580276,1.574905093,0.403304135,0.853712247
27842,219.548584,103.2866406,1650.266461,23.42448072,627847,315.9225569,57.18170318,1825.686042,0.558356944,1.79096904,1.750665226,0.326388794,0.842878664
27843,255.1933746,102.7466718,1615.847473,23.64885446,412064,163.0593295,86.97856964,2317.613562,0.306349024,3.26425065,1.909456315,0.274360759,0.624334523
27844,243.2406006,103.0971178,1557.37582,23.96496329,75135,55.52444622,54.19401832,1238.189757,0.421584368,2.372004456,1.907497331,0.274924581,0.732405082
27845,223.7649689,102.6913931,1837.278215,24.19787957,851999,184.7352691,86.53173319,4213.576081,0.562729956,1.777051299,1.86578523,0.287354597,0.846172909
27846,253.8498383,103.1183854,1656.76189,24.39181441,73617,95.03993582,41.31280928,706.4496658,0.413915574,2.415951615,1.520575034,0.432639072,0.725713135
27847,226.51091,103.3086949,1868.478234,24.66026346,152652,93.79315569,50.4773436,1480.826439,0.58118069,1.720635282,1.773229134,0.318135207,0.859933143
27848,270.5445251,103.0043034,1943.068646,24.44630623,10845,40.77639412,35.22562195,242.4702157,0.195407424,5.117512837,1.937630434,0.26644008,0.498631407
27849,290.0049133,102.8583724,1889.237762,24.5017029,236411,184.845718,50.75068789,1165.461801,0.452495409,2.209967172,1.99937586,0.250237597,0.758780547
27850,277.6985474,103.4885632,1971.705854,25.24607767,1487890,196.525454,178.8868192,6859.947244,0.214370041,4.664830933,2.611271107,0.146702503,0.522265269
27851,229.3311005,112.749249,61.18563854,22.36543006,760596,387.1190117,44.77600294,1818.387749,0.906976119,1.102564863,2.419139605,0.170930509,1.074254114
27852,284.2756958,112.496083,90.75777885,22.56030418,244293,183.157829,44.37201643,1232.914905,0.626202465,1.596927602,1.974988538,0.256455661,0.892619738
27853,310.4653931,112.3071275,134.9844014,22.28234735,448584,229.0097424,72.1494249,1814.358023,0.348543704,2.869080659,1.969486915,0.257890444,0.665944016
27854,342.84552,111.8746116,62.76027651,21.98440036,187615,250.4964513,30.70246094,695.1883392,0.737489946,1.355950689,1.839057799,0.295767665,0.968695208
27855,333.1011658,111.5144545,215.8358506,22.05896223,153036,99.75736317,53.42492908,1423.306013,0.498666709,2.005347424,1.68516258,0.352255543,0.796552284
27856,252.8308258,111.7861127,208.2415338,22.35973856,590606,188.7018985,83.56825808,2897.632051,0.414916339,2.410124417,1.800995545,0.308401281,0.72658992
27857,184.493454,109.00891,88.49006767,22.24428531,647424,266.3227851,,2251.258573,,,,,
27858,276.2998352,112.1558457,75.0825015,21.99384369,344298,320.0010704,48.64228756,998.4051116,0.421967317,2.369851788,1.891844399,0.279492799,0.732737649
27859,182.9873352,108.4414267,98.13262341,22.12682975,266752,89.93294631,,2749.912301,,,,,
27860,224.0020447,110.1930509,71.81877575,21.86613444,1085620,344.1501672,,2930.303671,,,,,
27861,194.9257355,108.9319553,46.17407781,22.01449659,275416,188.3781613,,1356.481301,,,,,
27862,331.7923584,111.0946768,119.7383228,21.71514203,643062,441.4404694,76.27139744,1354.416559,0.23282459,4.295078962,2.189583128,0.208650089,0.544281438
27863,184.3769379,109.1815545,33.44451278,21.81754393,166762,168.3093307,,920.5795731,,,,,
27864,176.1903992,109.3258186,105.9859299,22.14796816,237191,182.4812251,,1204.899505,,,,,
27865,199.270462,109.8546757,146.3195585,22.32175123,2495870,332.7686833,149.9795688,6945.300817,0.308764143,3.238718041,2.239385289,0.199472857,0.626790679
27866,280.9753723,110.6470749,13.03337184,21.56697533,301853,826.1155067,28.98312801,340.0919669,0.404860926,2.469983977,1.711765405,0.341391701,0.717731541
27867,267.6457825,110.5191734,99.97982243,22.03927064,581176,211.3905535,90.63878757,2550.39337,0.310440944,3.22122458,2.145542034,0.217303837,0.628490326
27868,306.4913635,110.9748426,196.5076388,22.08030345,1337390,324.2524954,102.2459265,3825.115355,0.365891658,2.733049466,2.22430633,0.202186547,0.682315683
27869,228.2064819,109.9861948,25.13240148,20.93939262,323057,260.6483789,43.97969066,1158.781347,0.599097014,1.669178741,2.020980067,0.244916131,0.873087312
27881,107.4369812,123.9959582,36.98559451,39.97971909,284502,145.3845817,,1475.142572,,,,,
27882,190.2529602,123.40612,39.91358246,39.88974231,156472,138.4864445,,870.9016031,,,,,
27883,45.78136444,122.9191017,77.4031511,39.53759988,330973,155.9738066,,1574.500681,,,,,
27884,76.3704071,121.9460945,53.03269447,39.2618416,2738400,390.3975468,,3520.367667,,,,,
27885,19.01045799,121.9181074,110.3928048,40.01561441,411340,162.6354406,,1946.073602,,,,,
27886,56.43880463,122.3840384,25.13519705,40.54779427,175179,212.0132538,,630.7509259,,,,,
27887,13.23288155,121.9969084,6.996121168,40.80135358,2894,12.56167212,,175.2187976,,,,,
27888,0,121.7091217,7.346602572,40.88727511,931,6.422130566,,110.1391805,,,,,
27889,67.44506836,121.4043473,2.39776395,41.02091715,40569,85.54659108,,359.4664308,,,,,
27890,124.2870483,120.745865,77.40766459,40.65251801,740569,229.3228028,,1996.970097,,,,,
27891,198.8847046,119.8584529,176.3773988,40.10831673,907948,230.9381994,,3031.816489,,,,,
27892,267.368103,119.1241819,52.69757766,39.75157322,214482,254.6546284,,650.5715098,,,,,
27893,296.8475952,118.3223202,0.472264513,39.12446496,3423,10.83349783,,246.2111228,,,,,
27898,0,119.0736564,4.010119165,37.21487377,572,4.395980599,,104.0433773,,,,,
27899,0,119.2502979,4.277691384,37.08434423,1067,7.364435801,,116.0456941,,,,,
27901,33.96500397,120.0117196,66.66744591,37.29541414,1321780,274.7454236,,3728.617053,,,,,
27902,4.638699532,120.9219856,68.89816663,37.66915179,327033,294.5261222,,882.465775,,,,,
27904,7.023462296,121.9981452,61.42445447,37.23020426,1493410,325.837395,,5658.836532,,,,,
27905,0,121.5515782,81.12169436,36.97652069,612412,206.6992218,,2375.961843,,,,,
27906,212.238327,120.9747344,59.15648091,36.73456685,151853,204.5860494,,597.1901193,,,,,
27907,74.40615845,120.5408988,82.16996005,36.32573921,2056310,915.3306088,,1816.416983,,,,,
27908,64.32295227,119.812576,61.67146201,35.77254539,984133,271.7924188,,2074.670924,,,,,
27909,143.5948029,119.2178652,52.1909252,35.10877396,484484,408.2976529,,972.9793159,,,,,
