basin_id,lai_dif,lai_max,ndvi_mean,root_depth_50,root_depth_99,evergreen_needleleaf_tree,evergreen_broadleaf_tree,deciduous_needleleaf_tree,deciduous_broadleaf_tree,mixed_forest,closed_shrubland,open_shrubland,woody_savanna,savanna,grassland,permanent_wetland,cropland,urban_and_built-up_land,cropland_natural_vegetation,snow_and_ice,barren,water_bodies
25690,0.784487437,0.990040993,0.801718085,0.18,1.51,0,0,0,0,0,0,0,0,0,0.000836089,0,0.313381218,0.005738608,0,0,0,0.000494052
25691,0.724299537,0.94747906,0.738442661,0.17708,1.50988,0,0,0,0.000798869,0.002137513,0,0,0.005570489,0.0007233,0.014325658,0.001986376,0.23452192,0.053956019,0,0,1.08E-05,0.001608533
25692,1.095912958,1.318659171,0.749434007,0.175175879,1.627236181,0,0,0,0.056124762,0.006399794,0,0,0.062955239,0.003974371,0.017272645,0.002606764,0.142956448,0.057847493,0.002198749,0,3.02E-05,0.002508538
25693,2.698249397,2.878618362,0.851175454,0.18937799,1.900717703,0,0,0,0.376004489,0.001301908,0,0,0.098720539,0.002267116,0.007070707,0.000314254,0.054792368,0.002334456,0.000359147,0,0,0
25694,2.610114126,2.783648546,0.843523115,0.186282051,1.889957265,0,0,0,0.32184882,0.002368801,0,0,0.147616755,0.004159846,0.011054405,0.000481464,0.040654791,0.00437169,0.002079923,0,0,0
25695,1.608628042,1.777830941,0.838790149,0.18,1.51,0,0,0,0,0,0,0,0,0,0,0,0.429910045,0.023238381,0,0,0,0
25696,1.021173568,1.239647877,0.755792328,0.178807339,1.706330275,0,0,0,0.020438264,5.27E-05,0,0,0.052280868,0.037794985,0.006294775,7.90E-05,0.176359039,0.022387273,0.022782343,0,0.00039507,0
25697,1.210925383,1.380883963,0.71215637,0.177068966,1.556939655,0,0,0,0.011579873,0.004065041,0,0,0.018391562,0.030366952,0.016282136,0.000527357,0.374489123,0.132322566,0.006306306,0,0.000197759,0.00048341
25698,1.720277633,1.865250747,0.782641446,0.177640449,1.542359551,0,0,0,0.01447597,0.001302837,0,0,0.025564563,0.020700637,0.013694268,2.90E-05,0.463028373,0.039374638,0.006456283,0,0,0
25699,0.626010783,0.856464116,0.691239234,0.178214286,1.573928571,0,0,0,0.008264463,0.000751315,0,0,0.003944403,0.022163787,0.011081893,0.000281743,0.18069121,0.108189331,0,0,0,0
25700,2.470783717,2.61519774,0.814645737,0.175864662,1.851879699,0,0,7.46E-05,0.125466488,0.005150022,0,0,0.160695626,0.1107628,0.04302881,0.001940588,0.109381997,0.011643529,0.0037319,0,0,0.003993133
25701,1.300301032,1.503829258,0.789310552,0.168615385,1.696307692,0,0,0,0.07122905,0.001070764,0,0,0.10698324,0.030027933,0.026163873,0.001815642,0.104003724,0.008985102,0,0,0,0.004981378
25702,2.590700166,2.741457849,0.827667655,0.180947368,1.854526316,0,0,0,0.338491296,0.004066855,0,0,0.111937708,0.020979021,0.034419481,0.001091107,0.022714874,0.030501413,0,0,0,0
25703,2.547701133,2.711985345,0.82377808,0.187156177,1.883053613,0,0,0.000289894,0.351563197,0.004181161,0,0,0.095520025,0.013881456,0.0188654,0.00187316,0.049772545,0.017360182,0.000423691,0,2.23E-05,0.002687093
25704,0.894823706,1.077862745,0.69757782,0.175081967,1.509016393,0,0,0,0.00050465,0,0,0,0,0.002739529,0.066469613,0,0.360968928,0.05024872,0,0,0.000720929,0.013192993
25705,0.710335551,0.935453716,0.723274343,0.15810219,1.518759124,8.32E-05,0,0,0.003184051,0.000208108,0.000291351,0,0.000124865,0.008053775,0.143365521,0.000957296,0.17316657,0.009614584,0,0,0,0.000686756
25706,0.900830967,1.112201332,0.706142614,0.158415493,1.510598592,0,0,0,0.000442217,0,5.36E-05,0,0,0.002438894,0.188076222,0.000442217,0.25546741,0.005762221,0,0,5.36E-05,0.000388615
25707,1.167923625,1.385607904,0.707487066,0.167966102,1.706949153,0,0,0,0.028500707,0.000282885,0,0,0.003889675,0.108132956,0.067680339,0.000636492,0.200848656,0.075601132,0.005445545,0,0,0.014144272
25708,1.71756039,1.917918694,0.812453867,0.175784314,2.065980392,0,0,0,0.057893513,0,0,0,0.023056653,0.238626676,0.054134697,0.000891266,0.07943889,0.00685887,0.000310005,0,0,0
25709,2.020933003,2.213180943,0.823829597,0.184507042,1.935258216,0,0,0,0.181545969,0.001940779,0,0,0.083250157,0.101511959,0.021940039,0,0.060016266,0.00927877,0,0,0,0
25710,2.496977713,2.668496569,0.836827081,0.184337349,1.909277108,0,0,0,0.267994717,0.000165089,0,0,0.116186074,0.068548683,0.015756842,0,0.062311982,0.004824272,0.000586984,0,0,0
25711,1.321194978,1.538464703,0.779937375,0.178604651,1.88627907,0,0,0,0.05861429,0,0,0,0.027915249,0.125425302,0.030080421,0,0.13277142,0.003325085,0.009665945,0,0,0.003711723
25712,1.867239883,2.063289985,0.848243054,0.180707965,1.938849558,0,0,0,0.158828976,3.19E-05,0,0,0.118730645,0.082591067,0.010726942,0,0.030871883,0.008907193,0.001245091,0,0,0
25713,2.627113349,2.8059077,0.801905548,0.17060241,1.774457831,0,0,0,0.235698763,0.02032425,0,0,0.222222222,0.037771837,0.023841909,0.004502603,0.044822788,0.001719744,0.001672842,0,0.000125072,0.019151697
25715,1.837315045,2.060108696,0.807986402,0.173846154,1.762307692,0,0,0,0.108606557,0.06284153,0,0,0.160177596,0.00102459,0.035519126,0,0.06284153,0,0.00102459,0,0,0.019808743
25716,3.117470939,3.261013284,0.846100568,0.1863,1.9027,0,0,0.000521866,0.410239015,0.001304665,0,0,0.191681453,0.002609331,0.007306127,0.00015656,0.007149567,0.000365306,0,0,0,0.000208746
25717,2.523822134,2.708176439,0.848263307,0.189310345,1.936724138,0,0,0,0.32631117,0.000548607,0,0,0.146916831,0.008192524,0.00533977,0,0.015507278,0.001718967,0.00087777,0,0,0
25718,2.589440555,2.798510308,0.838610228,0.18840678,1.886949153,0,0,0.000623143,0.393666315,0.010193973,0,0,0.084124245,0.00442591,0.008899754,0.003323427,0.037995718,0.003579075,0.000111846,0,0,0.004569712
25719,2.271462957,2.466686303,0.846369519,0.185141243,1.862372881,0,0,0,0.268555824,0.002036888,0,0,0.12724953,0.002059271,0.00284269,6.72E-05,0.052556182,0.000268601,0.014929716,0,0,0
25720,2.512234371,2.700951096,0.84627646,0.187068966,1.877827586,0,0,7.66E-05,0.335285101,0.000858369,0,0,0.126226242,0.003770693,0.004506438,0,0.035867566,0.006667689,0.008231147,0,0,0
25721,1.540738349,1.78869863,0.865590301,0.192014388,1.94705036,0,0,0,0.227348233,0.006418001,0,0,0.058479311,0.001868771,0.002510571,0,0.007154183,0.000792812,0.001623377,0,0,0
25722,1.875503639,2.087768915,0.825394952,0.18642623,1.871377049,0,0,2.45E-05,0.254516446,0.007007855,0,0,0.12009082,0.003448699,0.002724595,0,0.018838979,0.01185567,0.01580756,0,0,0
25723,3.360940409,3.509683099,0.839152261,0.183645833,1.840104167,0,0,0,0.366625156,0.006973848,0,0,0.220672478,0.00516812,0.012266501,0.000249066,0.063075965,0.000809465,0.017870486,0,0,0.000435866
25724,2.657626665,2.889608383,0.857489575,0.188817204,1.885053763,0,0,0,0.3121337,0.020283883,0,0,0.12760989,0.000641026,0.006639194,0.000503663,0.038873626,0.000274725,0.009111722,0,0,0
25725,2.108071219,2.293081081,0.766019589,0.194,1.968,0,0,0.001052632,0.248421053,0.051578947,0,0,0.154736842,0.001052632,0.022105263,0.006315789,0.002105263,0,0.001052632,0,0,0
25726,2.605458498,2.815056512,0.848913129,0.189757085,1.878441296,6.78E-05,0,0.00019363,0.301084326,0.035279311,0,0,0.118530351,0.0015684,0.010814212,0.000358215,0.06564043,0.004511569,0.020166521,0,0,1.94E-05
25727,1.7230027,1.954780781,0.834921673,0.189177215,1.883797468,3.95E-05,0,0.000118371,0.237018624,0.003176294,0,0,0.075797033,0.002091225,0.00471512,0.000769413,0.026515152,0.006964173,0.013632418,0,5.92E-05,0.001302083
25728,2.427799345,2.646216441,0.86695445,0.193133333,1.943666667,0,0,0,0.258184082,0.068556716,0,0,0.13368984,0.000113177,0.005517358,0.000452706,0.021899669,0.000877119,0.009110715,0,0,5.66E-05
25729,2.262146715,2.477820485,0.846059934,0.198336052,1.981712887,0,0,2.77E-05,0.255759364,0.097308489,0,0,0.108969166,0.000533178,0.00786611,0.000117715,0.016715484,0.001080205,0.008350817,0,0,2.08E-05
25733,2.239624588,2.475926709,0.852953065,0.200681818,1.984621212,0,0,0,0.220836685,0.130363368,0,0,0.101300617,0.002581121,0.012268705,0,0.04847144,0.000536337,0.008246179,0,0,0
25734,2.203829828,2.420420571,0.842213315,0.207923729,2.022415254,0,0,0.001508888,0.096713518,0.252273667,0,0,0.067300537,0.005022737,0.027511368,0,0.094646548,0.009260025,0.010789582,0,0,0
25739,1.299576395,1.483719824,0.735505548,0.178251748,1.822027972,0,0,0,0.051767465,0,0,0,0.031886972,0.118110236,0.018093483,0.001172726,0.221980231,0.015943486,0.011950634,0,0.000223376,0.000307142
25740,1.288501519,1.495169167,0.793316036,0.173949045,1.931974522,0,0,0,0.03273103,8.79E-05,0,0,0.002088279,0.176668425,0.055130572,0.000791348,0.132594742,0.000549547,0.000219819,0,0,0.002286116
25741,1.650797704,1.831726229,0.796866712,0.172756757,1.977891892,0,0,0,0.040796,0,0,0,0.007663225,0.203207578,0.071591186,0,0.113057972,0.004370274,0,0,0,0
25742,2.501633387,2.641922739,0.818463352,0.179292453,2.028254717,0,0,0,0.103846154,0,0,0,0.051259158,0.259386447,0.045077839,6.87E-05,0.114789377,0.003342491,0.00018315,0,0,0
25743,0.901538162,1.09218254,0.707401925,0.159476923,1.585784615,0,0,0,0.007366849,0,0.0009333,0,8.71E-05,0.035813838,0.199390244,0.000335988,0.215243902,0.004952713,0,0,0.000136884,0.000597312
25744,1.467935947,1.621675016,0.759297915,0.16896,1.78944,0,0,0,0.059794089,0.000152245,0,0,0.009229832,0.156564599,0.105562639,0.001598569,0.215997107,0.001370202,0.000247398,0,3.81E-05,0.00555693
25745,1.573759201,1.719491646,0.778608755,0.168981481,1.721111111,0,0,0,0.071129141,0.000360604,0,0,0.001983322,0.135587108,0.09389227,0.003290512,0.256299301,0.004687852,0,0,0,0.006445797
25746,0.718108479,0.93475641,0.705630963,0.168951049,1.602937063,0,0,0,0.015321757,7.30E-05,0,0,0.000924169,0.034753636,0.088939151,0.000413444,0.256432706,0.005399095,0,0,2.43E-05,0.002286103
25747,1.146530218,1.305865093,0.733841989,0.172846154,1.554076923,0.00010261,0,0,0.009576906,0.000307829,0.004035982,0,0.000923487,0.014296952,0.05359647,0.000410439,0.39798885,0.023873858,0.000581455,0,0.000171016,0.003522933
25748,1.123113778,1.290128484,0.711824823,0.162271468,1.397811634,0,0,0,0,0,0,0,0,4.75E-05,0.021426025,0.00097445,0.397754011,0.033998812,0,0,0.005252525,0.036339869
25749,1.232073326,1.388655809,0.763386683,0.17,1.781753794,0,0,0,0.024775925,9.93E-05,0.009679204,0,0.000631098,0.122156512,0.104457397,0.001389834,0.218352904,0.005041695,0.000340368,0,0,0.000127638
25750,1.197325312,1.365298088,0.74193073,0.16745098,1.702990196,0,0,0,0.014518672,0.00011538,0.002480674,0,0.00024999,0.07792008,0.111630322,0.003057575,0.195415561,0.051305719,1.92E-05,0,0.00028845,0.000692281
25751,2.411655929,2.527324616,0.8084081,0.176422018,2.031743119,0,0,0,0.208055622,0,0.004363462,0,0.013330137,0.270103093,0.104435387,0,0.019515704,0.001390554,0,0,0,0
25752,1.531229192,1.675806452,0.725552264,0.153333333,1.87037037,0,0,0,0.063701923,0,0.003605769,0,0.020604396,0.254292582,0.125858516,0.057348901,0.015453297,0.000686813,0,0,0,0.010645604
25753,1.426723433,1.589419647,0.776005507,0.178186528,1.961243523,8.12E-05,0,4.06E-05,0.046201607,0.000162324,0.003388524,0,0.002333414,0.204488272,0.053120688,0.000304358,0.145280416,0.00616833,0,0,0,0
25754,2.077683236,2.218808777,0.808886692,0.1725,1.945,0,0,0,0.143437863,0,0.003193961,0,0.052264808,0.268873403,0.073751452,0.011904762,0.00174216,0,0,0,0,0
25755,1.493007576,1.68010435,0.802630472,0.183035714,2.082142857,0,0,0,0.145402316,0.001015582,0.003685112,0,0.019673273,0.14682413,0.04549807,0,0.016046194,0.005716275,0,0,0,0
25756,1.540569202,1.714816514,0.798815213,0.182432432,2.049189189,0,0,0,0.110944528,0,0.004283572,0,0.005247376,0.190297708,0.045084601,0,0.068644249,0.002677233,0,0,0,0
25757,2.100338927,2.213858859,0.7832783,0.180875,2.1535,0,0,0,0.070194421,6.76E-05,0.001927303,0,0.001420118,0.357869822,0.039661877,0,0.156010144,0.004091293,0,0,0,0
25758,1.443131392,1.616952934,0.785636982,0.18075,2.097,0,0,0,0.091845572,0,0.001777656,0,0.002279046,0.198185879,0.029262956,0,0.090614887,0.005059483,0,0,0,0
25759,1.783104604,1.950042194,0.77909547,0.177926829,2.033943089,0,0,0,0.118032213,0.00087535,0.001715686,0,0.009156162,0.225910364,0.056862745,0,0.094222689,0.006127451,0,0,0,0
25760,0.93791115,1.144027873,0.746366042,0.170862069,1.91637931,0,0,0,0.040962718,0,0.000519113,0,0.00023596,0.134261444,0.068994809,9.44E-05,0.067390278,0.010146295,0,0,0,0
25761,1.435551007,1.602137681,0.756422982,0.165576923,1.932115385,0,0,0,0.04210084,0,0.007142857,0,0,0.201680672,0.14210084,0,0.111428571,0.000840336,0,0,0.000252101,0
25762,1.060190456,1.29848551,0.760047073,0.153846154,1.744700855,0,0,0,0.024596202,0.00030012,0.00030012,0,0.004938339,0.087375859,0.207369311,0,0.046559533,0,0,0,0,0
25763,1.221574801,1.435475368,0.761005232,0.159585635,1.754392265,0,0,6.25E-05,0.032889805,0.00185324,0.000655922,0,0.00698609,0.097628269,0.203773113,0.000114526,0.092485007,0.001936532,0,0,0,0
25764,1.520671506,1.649384742,0.751254699,0.164782609,1.976521739,0,0,0,0.010052448,0,0,0,0.000218531,0.291302448,0.14729021,0,0.110576923,0.036713287,0,0,0,0
25765,0.858030608,1.093622178,0.747925639,0.16299435,1.891186441,0,0,0,0.021849212,9.38E-05,0.00228182,0,0.000640785,0.115966492,0.129813703,1.56E-05,0.055232558,0.001297199,0,0,0,0
25766,0.759483884,1.004951779,0.762524351,0.167419355,1.957032258,0,0,0,0.025345417,0.000341703,0.00141138,0,0.000534839,0.109701382,0.0983212,0,0.029490417,7.43E-05,0,0,0,0
25767,1.130538607,1.328789543,0.723347587,0.14234375,1.619947917,0,0,5.11E-05,0.013825906,0.002795868,0,0,0.007790924,0.034010706,0.295219748,6.82E-05,0.029356609,5.11E-05,3.41E-05,0,0,0
25768,1.213684244,1.382453908,0.661853137,0.134304636,1.553774834,0,0,0,0.008472297,0,0,0,4.48E-05,0.019888231,0.485491005,0.000254019,0.010564222,0,0,0,0.000508039,2.99E-05
25769,0.910243736,1.096908127,0.655307814,0.135897436,1.524871795,5.67E-05,0,2.84E-05,0.009845647,0.004880263,0,0,0.007235274,0.006270571,0.356174101,0,0.010781977,0,0,0,0,0
25770,0.489108771,0.660505667,0.458734432,0.14,1.502,0,0,0,0,0,0,0,0,0,0.411057692,0,0.017628205,0,0,0,0.002403846,0
25771,0.826098074,0.939046316,0.517039893,0.130819672,1.500163934,0,0,0,0,0,0,0,0,0,0.618226601,0,0.002691115,0.003375296,0,0,0,0
25772,0.699366306,0.849908425,0.532607665,0.13,1.5,0,0,0,0,0,0,0,0,0,0.491499564,0,0.008500436,0,0,0,0,0
25773,0.695065055,0.820974388,0.49467922,0.13,1.5,0,0,0,0,0,0,0,0,0,0.581451327,0,0.001380531,0,0,0,0,0
25774,0.732333853,0.907364734,0.594857027,0.13877551,1.509002268,0,0,0,0.001406995,0,0,0,0.000246423,0.003823529,0.338116057,0.000174881,0.075214626,0.000413355,0.000556439,0,0.000214626,6.36E-05
25775,1.251093852,1.411035153,0.704431047,0.155074627,1.391865672,0,0,0,0,0,0,0,0,0.000398724,0.060373472,0.022195641,0.351375598,0.047481393,0,0,0.013290803,0.041533759
25776,0.676798707,0.890433258,0.653678003,0.17496063,1.492677165,0,0,0,0.00011812,0.00042523,0,0,0,0.000283487,0.024663359,0.000897708,0.217339948,0.11287503,0,0,0.000165367,0.004228679
25777,0.798953646,1.01125806,0.714930763,0.173121019,1.510700637,0,0,0,0.001085187,0.000831977,0,0,0,0.001844818,0.032881172,0.000397902,0.235214324,0.059413999,0,0,0.000162778,0.001591608
25778,0.080618386,0.297932065,0.186240948,0.168016529,2.032181818,0,0,0,0,0,0,0.000672289,0,0,0.50211291,0,1.75E-05,0,0,0,0.119964377,0
25779,0.104668107,0.330881477,0.23335517,0.13,1.5,0,0,0,0,0,0,0,0,0,0.368433396,0,0,0,0,0,0.022045028,0
25780,0.176094747,0.368294624,0.264210559,0.131863354,1.525590062,0,0,0,0,0,0,0.000830841,0,0,0.449508617,0,0,0.001044486,0,0,0.006243175,0
25781,0.160517443,0.356486884,0.265994393,0.131646341,1.522957317,0,0,0,0,0,0,0,0,0,0.470434192,0,0,0,0,0,0.005694522,0
25782,0.645857032,0.862475653,0.594202636,0.15520936,1.36682266,0,0,0,0,0,0,0,0,0.000253246,0.033481726,0.007086432,0.216729312,0.106767432,0,0,0.006597713,0.04976497
25783,0.857164381,1.056679688,0.716019144,0.18,1.51,0,0,0,0,0,0,0,0,0,0.006084164,0,0.287814771,0.062785195,0,0,0,0
25784,1.163890073,1.344009121,0.751696424,0.18,1.51,0,0,0,0,0,0,0,0,0,0.00293772,0,0.394242068,0.016647082,0,0,0,0
25785,1.221939187,1.394777636,0.699544053,0.178713826,1.543440514,0,0,0,0.00156116,0,0.002495297,0,0.00017915,0.015445251,0.014293575,0,0.390699579,0.043226227,0.00014076,0,0,0
25786,0.536131553,0.771819036,0.710624621,0.162752294,1.66733945,0,0,0,0.003499187,0.000143089,0.002393496,0,0.000442276,0.043668293,0.084598374,0.000487805,0.106913821,0.009606504,0,0,2.60E-05,5.20E-05
25787,0.943282051,1.13040293,0.707723228,0.178,1.5096,0,0,0,0,0,0,0,0,0,0.01264881,0,0.352529762,0.061458333,0,0,0,0
25788,0.624977768,0.860121865,0.711294654,0.18,1.51,0,0,0,0,0,0,0,0,0,0.000904977,0,0.221300486,0.015837104,0,0,0,0
25789,0.792713521,1.020458457,0.726839209,0.176899225,1.570620155,0,0,0,0.001823509,0.000358555,0.000665888,0,0.00080931,0.025150081,0.015397382,0.000297089,0.24472924,0.020703997,0,0,0.000102444,0.000194644
25790,0.575660956,0.80537765,0.683086733,0.159037328,1.660294695,0,0,0,0.006380803,0.000379156,0.00235975,0,0.001686248,0.044007084,0.125011849,0.000468957,0.107391055,0.011499414,0,0,0.000209534,0.000473945
25791,1.039772297,1.220139691,0.713792636,0.143050847,1.22779661,0,0,0,0,0,0,0,0,0,0.021367521,0.047134238,0.309137758,0.037204625,0,0,0,0.028531926
25792,1.434145024,1.585513027,0.68479141,0.177902098,1.50958042,0,0,0,0.000276052,0.00010352,0.000172533,0,0,0.000517598,0.016942719,0,0.460075914,0.088854382,0,0,0,0
25793,0.352000872,0.597116737,0.648723781,0.172222222,1.574747475,0,0,0,0.00076669,0.001002595,0.00200519,0,0.00031454,0.01340725,0.045509947,0,0.110639302,0.051053708,0,0,0,1.97E-05
25794,0.679922204,0.884556351,0.650945636,0.177355372,1.547355372,0,0,0,8.72E-05,8.72E-05,0.001104523,0,0,0.008400186,0.03926869,0,0.280287176,0.084786653,0,0,0,0
25795,1.319807458,1.470380273,0.694230923,0.18,1.51,0,0,0,0,0,0,0,0,0,0.001697313,0,0.470627063,0.083262612,0,0,0,0
25796,1.513998075,1.676651901,0.727243191,0.18,1.51,0,0,0,0,0,0,0,0,0,0.000307125,0,0.475605476,0.093892594,0,0,0,0
25797,0.404508585,0.646856455,0.656415557,0.155037037,1.547074074,0,0,0,0.000882379,9.08E-05,0.000980421,0,0.000312282,0.01091535,0.112283581,0.000159772,0.092439141,0.011300256,0,0,5.81E-05,0.000330438
25798,0.953303313,1.123428029,0.676814111,0.179458484,1.509891697,0,0,0,0,0,0,0,0,0,0.004903889,0,0.431682779,0.015779564,0,0,0,0
25799,0.961486216,1.154020774,0.728957804,0.18,1.51,0,0,0,0,0,0,0,0,0,0.000315412,0,0.364315412,0.023168459,0,0,0,0
25800,1.507556739,1.676550367,0.747663842,0.18,1.51,0,0,0,0,0,0,0,0,0,0.000102103,0,0.480123885,0.079708665,0,0,0,0
25801,1.234094209,1.406621472,0.745553202,0.176242038,1.481082803,0,0,0,0,0,0,0,0,0,0.002005013,0.001319087,0.410869278,0.055929297,0,0,0,0.010552698
25802,0.468917559,0.723035185,0.702377831,0.179494949,1.50989899,0,0,0,0,0,5.80E-05,0,0,0.000348243,0.002263581,0,0.145217459,0.066224269,0,0,0,0
25803,0.73085869,0.959682927,0.754147797,0.177979798,1.633636364,0,0,0,0.023935688,0.002626812,0.005095109,0,0.000158514,0.019836957,0.033016304,0.000181159,0.172327899,0.009261775,0.00013587,0,0,0
25804,0.877707221,1.086297891,0.734513111,0.176666667,1.517904762,0,0,0,0,0.000146507,0.000351617,0,0.000175809,0.002725035,0.0302391,0.000175809,0.289527661,0.045036334,0,0,0,0
25805,1.476271065,1.625714286,0.744375539,0.18,1.51,0,0,0,0,0,0,0,0,0,0.001219512,0,0.492479675,0.037398374,0,0,0,0
25806,1.568696736,1.705309297,0.738797503,0.178818898,1.50976378,0,0,0,3.92E-05,7.85E-05,0.000510204,0,0,0.00255102,0.012519623,0.000235479,0.533751962,0.032103611,0,0,0,0
25807,1.284068132,1.435758936,0.741017082,0.178155844,1.521714286,0,0,0,0.003237623,0.000354484,0.001453385,0,0,0.003639371,0.018255938,0.000141794,0.480042538,0.026137304,0,0,2.36E-05,0
25808,1.606059666,1.777926988,0.783847129,0.18,1.51,0,0,0,0,0,0,0,0,0,0.000269397,0,0.425107759,0.026266164,0,0,0,0
25809,0.845402766,1.022646822,0.665734033,0.176039604,1.518118812,0,0,0,0.00106805,0.000648459,0.001220629,0,0,0.006064998,0.0509231,0,0.311718035,0.085176991,0,0,0,0
25810,0.70819882,0.914983472,0.720139029,0.167771429,1.793657143,0,0,0,0.018882057,0.006163977,0.010580194,0,0.000234075,0.075481414,0.082784557,0.00078025,0.11461877,0.008645173,0,0,0,0
25811,1.436680856,1.607917525,0.78760975,0.18,1.51,0,0,0,0,0,0,0,0,0.000188172,0.003844086,0,0.402876344,0.053467742,0,0,0,0
25812,1.46634431,1.61465832,0.708231146,0.177692308,1.502451923,0,0,0,0,0,0,0,0,0.000746919,0.019071331,0.000970995,0.39696253,0.177119383,0,0,4.98E-05,0.00156853
25813,0.795993271,0.974747849,0.675698479,0.173056769,1.591222707,0,0,0,0.003176044,0.00673859,0.004722054,0,0.000520938,0.047791894,0.069671305,5.04E-05,0.225515897,0.096541641,0,0,0,0
25814,1.078782172,1.226490898,0.678902414,0.18,1.51,0,0,0,0,0,0,0,0,0,0,0,0.536842105,0.033684211,0,0,0,0
25815,1.259297374,1.402977986,0.697121159,0.18,1.51,0,0,0,0,0,0,0,0,0,0.00106174,0,0.501353719,0.061156235,0,0,0,0.000106174
25816,0.875773273,1.085208226,0.686459006,0.177380074,1.501918819,0,0,0,0,0,0,0.000116402,0,0.000155203,0.010851289,0.001047622,0.285858403,0.10163222,0,0,0.000206938,0.003401537
25817,0.829493778,1.001865959,0.68340881,0.165375,1.598125,0,0,0,0.000157307,0.002621782,0.008861622,0,0,0.022232709,0.180850506,0,0.208851135,0.065072623,0,0,0,0
25818,0.930674765,1.092437519,0.691301104,0.163568282,1.813524229,0,0,0,0.020717378,0.009876678,0.014169304,0,0.001345993,0.103877915,0.190949107,0,0.134635672,0.00301939,0,0,0.000964022,0
25819,0.98624649,1.105393939,0.66369252,0.151428571,1.504285714,0,0,0,0,0,0.002262443,0,0,0.036576169,0.347285068,0,0.15780543,0.074472097,0,0,0,0
25820,0.835529576,0.986452626,0.629841047,0.155192308,1.565384615,0,0,0,0.000883236,0.001324854,0.004062886,0,0,0.040363893,0.226240947,8.83E-05,0.240990991,0.024377318,0,0,0,0
25821,0.851155794,0.980618022,0.62426107,0.16442623,1.633278689,0,0,0,0.003434932,0.009696074,0.004434975,0,0,0.050176095,0.239227793,0,0.237140745,0.063394061,0.00013044,0,0,0
25822,0.980743808,1.160674076,0.698369432,0.164171779,1.862546012,0,0,0,0.015962802,0.016055532,0.009021301,0,0.009180267,0.174981454,0.185353964,0.002410979,0.087974248,0.002397732,0,0,0.000264943,0.001881094
25823,1.098822652,1.23012987,0.687276599,0.16037037,1.767777778,0,0,0,0.016907776,0.005108499,0.007549729,0,0.004882459,0.149593128,0.249276673,0,0.13517179,0.00045208,0,0,0,0
25824,1.395366478,1.536168947,0.723723565,0.182142857,2.032142857,0,0,0,0.0425,0.0584375,0.0503125,0,0.0171875,0.163125,0.190625,0,0.0009375,0,0,0,0,0
25825,1.150236089,1.330124752,0.709167446,0.156074766,1.826542056,0,0,0,0.012162074,0.004379214,0.006091877,0,0.01049277,0.140004769,0.311748,0,0.061850977,0.002189607,0,0,0,0
25826,0.531695493,0.709124575,0.556572012,0.151641791,1.517761194,0,0,0,0,0.000115115,0.000575573,0,0.000748245,0.007885346,0.27592955,0,0.165304478,0.01053298,0,0,0,0
25827,0.570482287,0.754126637,0.606446483,0.153913043,1.55173913,0,0,0,0.001122937,0.00261205,0.001611171,0,0.002978225,0.020701103,0.194414608,4.88E-05,0.163826775,0.010692315,0,0,0,0
25828,0.940039766,1.082069576,0.635723982,0.162254335,1.51734104,0,0,0,8.34E-05,0,0.000667334,0,0,0.003642531,0.22425203,0,0.31289623,0.020854188,0,0,0,0
25829,0.899117556,1.042875667,0.642448924,0.140747664,1.518971963,0,0,0,0.002176461,0,0.002720576,0,0,0.010756739,0.411811485,0,0.094173782,0.002302026,0,0,0,0
25830,0.647888175,0.829386094,0.58852604,0.143534031,1.522225131,0,0,0,0.001765096,0.003530192,5.85E-05,0,0.000799657,0.005831643,0.319609143,0.000682634,0.099684038,0.003734982,0,0,0.000234046,0
25831,0.446542575,0.691753176,0.699745223,0.179792531,1.509958506,0,0,0,0,0,0,0,0,0,0.000886126,0,0.191692572,0.010908636,0,0,0,0
25832,0.871339618,1.059385595,0.754743976,0.18,1.51,0,0,0,0,0,0,0,0,0,0.000460601,0,0.372519841,0.019982993,0,0,0,0
25834,1.393829594,1.587462609,0.820730423,0.18,1.51,0,0,0,0,0,0,0,0,0,0.000559261,0,0.386615021,0.018932019,0,0,0,0
25835,1.700691277,1.867166373,0.796214387,0.18,1.51,0,0,0,0,0,0,0,0,0,0.001384275,0,0.543604651,0.007613511,0,0,0,0
25836,2.251221637,2.371314935,0.759629541,0.18,1.51,0,0,0,0,0,0,0,0,0.000184162,0.00475752,9.21E-05,0.672068754,0.049723757,0.000153468,0,6.14E-05,0.000828729
25837,1.961079784,2.134241635,0.786338993,0.179350649,1.50987013,0,0,0,0,0,0,0,0,0,0.003487635,0,0.519974635,0.020925808,0,0,0,0
25838,1.474702501,1.661231635,0.76374924,0.175721393,1.498955224,0,0,0,0,0,0,0,0,0.001501319,0.034307162,0.000791236,0.399269629,0.042239805,8.12E-05,0,0.000385474,0.003043214
25839,1.055411926,1.206687436,0.704636663,0.16574359,1.839846154,0,0,0,0.030061149,0.028614106,0.014237035,0,0.001983849,0.115133268,0.225365262,7.00E-05,0.089973393,0.015707417,0,0,0,0
25840,1.026812503,1.218147012,0.732767709,0.178130081,2.055772358,0,0,0,0.026363169,0.059850823,0.0030607,0,0.008076132,0.142746914,0.087011317,0,0.039840535,0.001286008,0,0,0,0
